NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GSE21063_WT_VS_NFATC1_KO_BCELL_UP	GSE21063_WT_VS_NFATC1_KO_BCELL_UP		122	0.31361815	1.1422925	0.14705883	0.19464575	1.0	1437	tags=16%, list=10%, signal=18%	
GSE17721_CTRL_VS_PAM3CSK4_6H_BMDC_UP	GSE17721_CTRL_VS_PAM3CSK4_6H_BMDC_UP		168	0.298274	1.1416988	0.14559387	0.19557102	1.0	1762	tags=23%, list=13%, signal=26%	
GAUCHER_PBMC_YF_VAX_STAMARIL_UNKNOWN_AGE_7DY_DN	GAUCHER_PBMC_YF_VAX_STAMARIL_UNKNOWN_AGE_7DY_DN		145	0.3003107	1.1413945	0.1294964	0.19599904	1.0	1626	tags=17%, list=12%, signal=19%	
GSE7568_CTRL_VS_3H_TGFB_TREATED_MACROPHAGES_WITH_IL4_AND_DEXAMETHASONE_DN	GSE7568_CTRL_VS_3H_TGFB_TREATED_MACROPHAGES_WITH_IL4_AND_DEXAMETHASONE_DN		155	0.2979496	1.1412289	0.13178295	0.19616272	1.0	2795	tags=24%, list=20%, signal=29%	
GSE17721_4H_VS_24H_POLYIC_BMDC_DN	GSE17721_4H_VS_24H_POLYIC_BMDC_DN		168	0.30096954	1.1407638	0.11013216	0.19685505	1.0	2004	tags=22%, list=14%, signal=25%	
GSE5589_LPS_VS_LPS_AND_IL6_STIM_MACROPHAGE_45MIN_UP	GSE5589_LPS_VS_LPS_AND_IL6_STIM_MACROPHAGE_45MIN_UP		166	0.29832056	1.1402106	0.12927757	0.1977209	1.0	2011	tags=26%, list=14%, signal=30%	
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_30H_DN	GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_30H_DN		149	0.3024947	1.1400295	0.13186814	0.19793022	1.0	1305	tags=18%, list=9%, signal=20%	
GSE34205_HEALTHY_VS_RSV_INF_INFANT_PBMC_UP	GSE34205_HEALTHY_VS_RSV_INF_INFANT_PBMC_UP		133	0.3064439	1.1398894	0.12969284	0.19807087	1.0	2135	tags=19%, list=15%, signal=22%	
GSE24492_LYVE_NEG_VS_POS_MACROPHAGE_UP	GSE24492_LYVE_NEG_VS_POS_MACROPHAGE_UP		121	0.3116122	1.1398753	0.14186852	0.19799678	1.0	1419	tags=14%, list=10%, signal=15%	
GSE45365_WT_VS_IFNAR_KO_CD8A_DC_DN	GSE45365_WT_VS_IFNAR_KO_CD8A_DC_DN		135	0.30973217	1.1395476	0.14828898	0.19844717	1.0	1318	tags=19%, list=9%, signal=20%	
GSE22886_NAIVE_VS_MEMORY_TCELL_UP	GSE22886_NAIVE_VS_MEMORY_TCELL_UP		121	0.30708563	1.1395404	0.16363636	0.19836734	1.0	1787	tags=18%, list=13%, signal=21%	
GSE43863_DAY6_EFF_VS_DAY150_MEM_TFH_CD4_TCELL_DN	GSE43863_DAY6_EFF_VS_DAY150_MEM_TFH_CD4_TCELL_DN		108	0.3121852	1.1386645	0.16483517	0.19973856	1.0	1920	tags=19%, list=14%, signal=22%	
GSE36078_UNTREATED_VS_AD5_INF_IL1R_KO_MOUSE_LUNG_DC_UP	GSE36078_UNTREATED_VS_AD5_INF_IL1R_KO_MOUSE_LUNG_DC_UP		146	0.3034526	1.1386008	0.17578125	0.19974652	1.0	2237	tags=26%, list=16%, signal=31%	
GSE29618_PRE_VS_DAY7_POST_LAIV_FLU_VACCINE_BCELL_UP	GSE29618_PRE_VS_DAY7_POST_LAIV_FLU_VACCINE_BCELL_UP		163	0.2987402	1.1379818	0.14285715	0.20070171	1.0	1586	tags=17%, list=11%, signal=18%	
GSE2770_UNTREATED_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_6H_UP	GSE2770_UNTREATED_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_6H_UP		173	0.3005352	1.137318	0.1336207	0.20174594	1.0	2317	tags=26%, list=16%, signal=31%	
GSE28449_WT_VS_LRF_KO_GERMINAL_CENTER_BCELL_UP	GSE28449_WT_VS_LRF_KO_GERMINAL_CENTER_BCELL_UP		119	0.30999652	1.1372243	0.16479401	0.20180498	1.0	896	tags=11%, list=6%, signal=12%	
GSE9037_WT_VS_IRAK4_KO_LPS_4H_STIM_BMDM_UP	GSE9037_WT_VS_IRAK4_KO_LPS_4H_STIM_BMDM_UP		158	0.29830244	1.1370363	0.15879828	0.20199846	1.0	1320	tags=17%, list=9%, signal=19%	
GSE10325_CD4_TCELL_VS_LUPUS_CD4_TCELL_UP	GSE10325_CD4_TCELL_VS_LUPUS_CD4_TCELL_UP		140	0.30223855	1.1368184	0.13207547	0.20231678	1.0	1507	tags=17%, list=11%, signal=19%	
GSE22886_CD4_TCELL_VS_BCELL_NAIVE_DN	GSE22886_CD4_TCELL_VS_BCELL_NAIVE_DN		134	0.3045899	1.1367751	0.16780822	0.20230368	1.0	1817	tags=22%, list=13%, signal=25%	
GSE5589_LPS_VS_LPS_AND_IL6_STIM_IL6_KO_MACROPHAGE_45MIN_DN	GSE5589_LPS_VS_LPS_AND_IL6_STIM_IL6_KO_MACROPHAGE_45MIN_DN		173	0.29530424	1.136331	0.098130845	0.2030103	1.0	1921	tags=24%, list=14%, signal=28%	
GSE40274_CTRL_VS_FOXP3_AND_IRF4_TRANSDUCED_ACTIVATED_CD4_TCELL_UP	GSE40274_CTRL_VS_FOXP3_AND_IRF4_TRANSDUCED_ACTIVATED_CD4_TCELL_UP		107	0.31693932	1.1359358	0.15298508	0.20363304	1.0	1958	tags=21%, list=14%, signal=25%	
GSE34156_UNTREATED_VS_24H_TLR1_TLR2_LIGAND_TREATED_MONOCYTE_UP	GSE34156_UNTREATED_VS_24H_TLR1_TLR2_LIGAND_TREATED_MONOCYTE_UP		98	0.32122824	1.1358961	0.17832167	0.20359425	1.0	755	tags=13%, list=5%, signal=14%	
GSE41978_WT_VS_ID2_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_DN	GSE41978_WT_VS_ID2_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_DN		133	0.3106243	1.1354799	0.15384616	0.2041666	1.0	1430	tags=17%, list=10%, signal=19%	
GSE14308_TH1_VS_INDUCED_TREG_UP	GSE14308_TH1_VS_INDUCED_TREG_UP		162	0.2965659	1.13479	0.09543569	0.20524095	1.0	2406	tags=27%, list=17%, signal=32%	
GSE5589_UNSTIM_VS_45MIN_LPS_AND_IL6_STIM_MACROPHAGE_UP	GSE5589_UNSTIM_VS_45MIN_LPS_AND_IL6_STIM_MACROPHAGE_UP		169	0.2961439	1.1347727	0.13963965	0.20517355	1.0	1929	tags=27%, list=14%, signal=31%	
GSE23308_WT_VS_MINERALCORTICOID_REC_KO_MACROPHAGE_UP	GSE23308_WT_VS_MINERALCORTICOID_REC_KO_MACROPHAGE_UP		175	0.29539043	1.1345788	0.15151516	0.20542625	1.0	2024	tags=23%, list=14%, signal=27%	
GSE34006_WT_VS_A2AR_KO_TREG_UP	GSE34006_WT_VS_A2AR_KO_TREG_UP		134	0.3068015	1.1344342	0.19097222	0.20556869	1.0	1717	tags=22%, list=12%, signal=24%	
GSE16450_IMMATURE_VS_MATURE_NEURON_CELL_LINE_12H_IFNA_STIM_DN	GSE16450_IMMATURE_VS_MATURE_NEURON_CELL_LINE_12H_IFNA_STIM_DN		161	0.29758912	1.1343197	0.13545817	0.20570083	1.0	1714	tags=19%, list=12%, signal=22%	
GSE17721_CTRL_VS_CPG_1H_BMDC_DN	GSE17721_CTRL_VS_CPG_1H_BMDC_DN		111	0.31211	1.133571	0.19787987	0.20692222	1.0	1030	tags=12%, list=7%, signal=13%	
GSE41176_WT_VS_TAK1_KO_ANTI_IGM_STIM_BCELL_3H_DN	GSE41176_WT_VS_TAK1_KO_ANTI_IGM_STIM_BCELL_3H_DN		171	0.29518965	1.1335515	0.1375	0.20686384	1.0	973	tags=14%, list=7%, signal=15%	
GSE41176_UNSTIM_VS_ANTI_IGM_STIM_TAK1_KO_BCELL_24H_DN	GSE41176_UNSTIM_VS_ANTI_IGM_STIM_TAK1_KO_BCELL_24H_DN		123	0.30866295	1.1329361	0.18666667	0.20783855	1.0	1987	tags=25%, list=14%, signal=29%	
GSE13547_CTRL_VS_ANTI_IGM_STIM_ZFX_KO_BCELL_2H_DN	GSE13547_CTRL_VS_ANTI_IGM_STIM_ZFX_KO_BCELL_2H_DN		153	0.2992857	1.1326047	0.1632653	0.20833267	1.0	1313	tags=16%, list=9%, signal=17%	
GSE21546_WT_VS_ELK1_KO_ANTI_CD3_STIM_DP_THYMOCYTES_UP	GSE21546_WT_VS_ELK1_KO_ANTI_CD3_STIM_DP_THYMOCYTES_UP		136	0.30015233	1.1321386	0.20295203	0.20902134	1.0	1190	tags=15%, list=8%, signal=16%	
GSE28737_WT_VS_BCL6_HET_FOLLICULAR_BCELL_UP	GSE28737_WT_VS_BCL6_HET_FOLLICULAR_BCELL_UP		143	0.30610472	1.1319013	0.19066148	0.20938107	1.0	2061	tags=21%, list=15%, signal=24%	
GSE2128_C57BL6_VS_NOD_CD4CD8_DP_THYMOCYTE_UP	GSE2128_C57BL6_VS_NOD_CD4CD8_DP_THYMOCYTE_UP		151	0.30109644	1.1318663	0.14716981	0.20932935	1.0	1628	tags=20%, list=12%, signal=22%	
GSE18893_CTRL_VS_TNF_TREATED_TREG_24H_DN	GSE18893_CTRL_VS_TNF_TREATED_TREG_24H_DN		147	0.29734212	1.1316458	0.17028986	0.20963548	1.0	2117	tags=23%, list=15%, signal=27%	
GSE32423_IL7_VS_IL4_MEMORY_CD8_TCELL_UP	GSE32423_IL7_VS_IL4_MEMORY_CD8_TCELL_UP		157	0.30053502	1.1312586	0.15849057	0.21025178	1.0	1714	tags=20%, list=12%, signal=22%	
GSE6259_FLT3L_INDUCED_33D1_POS_DC_VS_CD8_TCELL_UP	GSE6259_FLT3L_INDUCED_33D1_POS_DC_VS_CD8_TCELL_UP		108	0.31243163	1.1309272	0.18505338	0.21073048	1.0	1641	tags=19%, list=12%, signal=21%	
GSE24292_WT_VS_PPARG_KO_MACROPHAGE_DN	GSE24292_WT_VS_PPARG_KO_MACROPHAGE_DN		167	0.29770932	1.1308553	0.16289593	0.21075623	1.0	1371	tags=19%, list=10%, signal=20%	
GSE9946_IMMATURE_VS_MATURE_STIMULATORY_DC_UP	GSE9946_IMMATURE_VS_MATURE_STIMULATORY_DC_UP		102	0.31509167	1.1307627	0.15658364	0.21081506	1.0	1735	tags=18%, list=12%, signal=20%	
GSE46242_TH1_VS_ANERGIC_TH1_CD4_TCELL_WITH_EGR2_DELETED_DN	GSE46242_TH1_VS_ANERGIC_TH1_CD4_TCELL_WITH_EGR2_DELETED_DN		132	0.3087221	1.1307132	0.19272727	0.21081069	1.0	1921	tags=23%, list=14%, signal=27%	
GSE46606_UNSTIM_VS_CD40L_IL2_IL5_1DAY_STIMULATED_IRF4MID_SORTED_BCELL_UP	GSE46606_UNSTIM_VS_CD40L_IL2_IL5_1DAY_STIMULATED_IRF4MID_SORTED_BCELL_UP		171	0.2955079	1.1305385	0.1570248	0.21101734	1.0	699	tags=12%, list=5%, signal=13%	
GSE22886_CD4_TCELL_VS_BCELL_NAIVE_UP	GSE22886_CD4_TCELL_VS_BCELL_NAIVE_UP		163	0.2967491	1.1304878	0.1328125	0.2110241	1.0	2048	tags=26%, list=15%, signal=31%	
GSE36078_UNTREATED_VS_AD5_T425A_HEXON_INF_MOUSE_LUNG_DC_UP	GSE36078_UNTREATED_VS_AD5_T425A_HEXON_INF_MOUSE_LUNG_DC_UP		149	0.3054131	1.1304045	0.18421052	0.21106859	1.0	1461	tags=17%, list=10%, signal=19%	
HOFT_CD4_POSITIVE_ALPHA_BETA_MEMORY_T_CELL_BCG_VACCINE_AGE_18_45YO_ID_7DY_TOP_100_DEG_EX_VIVO_UP	HOFT_CD4_POSITIVE_ALPHA_BETA_MEMORY_T_CELL_BCG_VACCINE_AGE_18_45YO_ID_7DY_TOP_100_DEG_EX_VIVO_UP		16	0.45988286	1.1298292	0.30174562	0.21200912	1.0	1714	tags=31%, list=12%, signal=36%	
GSE23114_PERITONEAL_CAVITY_B1A_BCELL_VS_SPLEEN_BCELL_UP	GSE23114_PERITONEAL_CAVITY_B1A_BCELL_VS_SPLEEN_BCELL_UP		85	0.33088475	1.129813	0.23051947	0.21193726	1.0	998	tags=18%, list=7%, signal=19%	
GSE6269_HEALTHY_VS_STAPH_AUREUS_INF_PBMC_DN	GSE6269_HEALTHY_VS_STAPH_AUREUS_INF_PBMC_DN		102	0.32422724	1.1297914	0.18727915	0.2118754	1.0	2211	tags=24%, list=16%, signal=28%	
GSE44649_WT_VS_MIR155_KO_NAIVE_CD8_TCELL_UP	GSE44649_WT_VS_MIR155_KO_NAIVE_CD8_TCELL_UP		119	0.31000918	1.12975	0.16725978	0.21184793	1.0	2389	tags=25%, list=17%, signal=30%	
GSE24574_BCL6_HIGH_TFH_VS_TCONV_CD4_TCELL_DN	GSE24574_BCL6_HIGH_TFH_VS_TCONV_CD4_TCELL_DN		115	0.3107628	1.1295041	0.16901408	0.21217768	1.0	654	tags=11%, list=5%, signal=12%	
GSE11864_CSF1_IFNG_VS_CSF1_PAM3CYS_IN_MAC_UP	GSE11864_CSF1_IFNG_VS_CSF1_PAM3CYS_IN_MAC_UP		151	0.300922	1.1294491	0.13909775	0.21217614	1.0	1909	tags=26%, list=14%, signal=30%	
GSE36826_WT_VS_IL1R_KO_SKIN_DN	GSE36826_WT_VS_IL1R_KO_SKIN_DN		148	0.30026495	1.1293436	0.14925373	0.21225108	1.0	1416	tags=17%, list=10%, signal=19%	
GSE3720_UNSTIM_VS_PMA_STIM_VD2_GAMMADELTA_TCELL_UP	GSE3720_UNSTIM_VS_PMA_STIM_VD2_GAMMADELTA_TCELL_UP		160	0.2995151	1.1293157	0.18045112	0.21220218	1.0	1820	tags=24%, list=13%, signal=27%	
GSE43955_1H_VS_42H_ACT_CD4_TCELL_DN	GSE43955_1H_VS_42H_ACT_CD4_TCELL_DN		113	0.31364182	1.1289251	0.18965517	0.21282172	1.0	2079	tags=28%, list=15%, signal=33%	
GSE43955_1H_VS_42H_ACT_CD4_TCELL_WITH_TGFB_IL6_DN	GSE43955_1H_VS_42H_ACT_CD4_TCELL_WITH_TGFB_IL6_DN		129	0.3053561	1.1288288	0.18115942	0.21289247	1.0	805	tags=11%, list=6%, signal=11%	
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_60H_UP	GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_60H_UP		145	0.29796842	1.1287278	0.14785992	0.21297929	1.0	1219	tags=15%, list=9%, signal=16%	
GSE3982_DC_VS_BASOPHIL_DN	GSE3982_DC_VS_BASOPHIL_DN		134	0.2996096	1.1282369	0.15884477	0.21373032	1.0	1784	tags=22%, list=13%, signal=25%	
GSE22886_IGM_MEMORY_BCELL_VS_BM_PLASMA_CELL_UP	GSE22886_IGM_MEMORY_BCELL_VS_BM_PLASMA_CELL_UP		171	0.2942617	1.1281425	0.152	0.21380232	1.0	1112	tags=16%, list=8%, signal=17%	
GSE5589_WT_VS_IL10_KO_LPS_STIM_MACROPHAGE_180MIN_DN	GSE5589_WT_VS_IL10_KO_LPS_STIM_MACROPHAGE_180MIN_DN		90	0.31856358	1.1281137	0.18726592	0.213754	1.0	1642	tags=27%, list=12%, signal=30%	
GSE2826_WT_VS_XID_BCELL_DN	GSE2826_WT_VS_XID_BCELL_DN		128	0.30691263	1.1274793	0.1509434	0.21472827	1.0	1394	tags=16%, list=10%, signal=18%	
GSE1432_CTRL_VS_IFNG_1H_MICROGLIA_DN	GSE1432_CTRL_VS_IFNG_1H_MICROGLIA_DN		129	0.30883637	1.1273028	0.18253969	0.21498209	1.0	1513	tags=22%, list=11%, signal=25%	
GSE37319_WT_VS_RC3H1_KO_CD44LOW_CD8_TCELL_DN	GSE37319_WT_VS_RC3H1_KO_CD44LOW_CD8_TCELL_DN		85	0.32845265	1.1271194	0.20967741	0.2152265	1.0	1751	tags=21%, list=12%, signal=24%	
GSE17721_CTRL_VS_LPS_8H_BMDC_DN	GSE17721_CTRL_VS_LPS_8H_BMDC_DN		132	0.302436	1.1265098	0.18461539	0.21623309	1.0	2211	tags=26%, list=16%, signal=30%	
GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_6H_ACT_CD4_TCELL_DN	GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_6H_ACT_CD4_TCELL_DN		126	0.30801153	1.126285	0.17708333	0.2165197	1.0	1540	tags=19%, list=11%, signal=21%	
GSE26343_UNSTIM_VS_LPS_STIM_MACROPHAGE_DN	GSE26343_UNSTIM_VS_LPS_STIM_MACROPHAGE_DN		174	0.2902254	1.1260478	0.14056225	0.21681021	1.0	1788	tags=23%, list=13%, signal=26%	
GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_DN	GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_DN		121	0.31188205	1.1257915	0.18215613	0.21716729	1.0	1391	tags=21%, list=10%, signal=23%	
GSE20715_0H_VS_6H_OZONE_LUNG_UP	GSE20715_0H_VS_6H_OZONE_LUNG_UP		145	0.29891378	1.1255367	0.1532567	0.21755047	1.0	1254	tags=19%, list=9%, signal=21%	
ANDERSON_BLOOD_CN54GP140_ADJUVANTED_WITH_GLA_AF_AGE_18_45YO_6HR_DN	ANDERSON_BLOOD_CN54GP140_ADJUVANTED_WITH_GLA_AF_AGE_18_45YO_6HR_DN		40	0.36780134	1.1242573	0.2562674	0.2197748	1.0	921	tags=23%, list=7%, signal=24%	
GSE25087_TREG_VS_TCONV_ADULT_DN	GSE25087_TREG_VS_TCONV_ADULT_DN		120	0.30725497	1.1241906	0.21789883	0.2197868	1.0	2096	tags=25%, list=15%, signal=29%	
NAKAYA_PBMC_FLUMIST_AGE_18_50YO_3DY_UP	NAKAYA_PBMC_FLUMIST_AGE_18_50YO_3DY_UP		467	0.26841927	1.1235725	0.096296296	0.2208111	1.0	1903	tags=20%, list=14%, signal=22%	
GSE35825_UNTREATED_VS_IFNA_STIM_MACROPHAGE_UP	GSE35825_UNTREATED_VS_IFNA_STIM_MACROPHAGE_UP		152	0.29857105	1.12338	0.14344262	0.22105382	1.0	2113	tags=27%, list=15%, signal=31%	
GSE13522_CTRL_VS_T_CRUZI_Y_STRAIN_INF_SKIN_129_MOUSE_UP	GSE13522_CTRL_VS_T_CRUZI_Y_STRAIN_INF_SKIN_129_MOUSE_UP		65	0.33788946	1.1233108	0.25827813	0.22108443	1.0	1432	tags=15%, list=10%, signal=17%	
GSE2770_TGFB_AND_IL4_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_6H_UP	GSE2770_TGFB_AND_IL4_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_6H_UP		121	0.3111578	1.1221625	0.18150684	0.22313197	1.0	1456	tags=19%, list=10%, signal=21%	
GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_4H_ACT_CD4_TCELL_DN	GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_4H_ACT_CD4_TCELL_DN		74	0.33113903	1.1220992	0.212828	0.2231294	1.0	2046	tags=22%, list=15%, signal=25%	
GSE10325_BCELL_VS_LUPUS_BCELL_UP	GSE10325_BCELL_VS_LUPUS_BCELL_UP		86	0.32201755	1.1214451	0.20447284	0.22421785	1.0	2915	tags=29%, list=21%, signal=36%	
GSE17721_0.5H_VS_4H_CPG_BMDC_DN	GSE17721_0.5H_VS_4H_CPG_BMDC_DN		153	0.29460752	1.1214083	0.15708812	0.22417836	1.0	1542	tags=20%, list=11%, signal=22%	
GSE21360_NAIVE_VS_QUATERNARY_MEMORY_CD8_TCELL_UP	GSE21360_NAIVE_VS_QUATERNARY_MEMORY_CD8_TCELL_UP		169	0.29186878	1.1212308	0.15178572	0.22441365	1.0	1359	tags=14%, list=10%, signal=15%	
GSE21063_3H_VS_16H_ANTI_IGM_STIM_BCELL_UP	GSE21063_3H_VS_16H_ANTI_IGM_STIM_BCELL_UP		144	0.29870102	1.1211976	0.16460906	0.22436906	1.0	1552	tags=18%, list=11%, signal=20%	
GSE44955_MCSF_VS_MCSF_AND_IL27_STIM_MACROPHAGE_DN	GSE44955_MCSF_VS_MCSF_AND_IL27_STIM_MACROPHAGE_DN		141	0.29936272	1.1208907	0.16803278	0.22482023	1.0	1324	tags=17%, list=9%, signal=19%	
GSE12963_UNINF_VS_ENV_AND_NEF_AND_VPR_DEFICIENT_HIV1_INF_CD4_TCELL_UP	GSE12963_UNINF_VS_ENV_AND_NEF_AND_VPR_DEFICIENT_HIV1_INF_CD4_TCELL_UP		100	0.31202814	1.1207612	0.16780822	0.22497068	1.0	2897	tags=27%, list=21%, signal=34%	
GSE17721_PAM3CSK4_VS_CPG_16H_BMDC_UP	GSE17721_PAM3CSK4_VS_CPG_16H_BMDC_UP		142	0.29891178	1.1206282	0.17624521	0.22512637	1.0	2345	tags=27%, list=17%, signal=33%	
GSE25088_ROSIGLITAZONE_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_DAY10_UP	GSE25088_ROSIGLITAZONE_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_DAY10_UP		154	0.29901624	1.1202736	0.15891473	0.22572412	1.0	1525	tags=14%, list=11%, signal=16%	
GSE13306_TREG_VS_TCONV_SPLEEN_DN	GSE13306_TREG_VS_TCONV_SPLEEN_DN		146	0.29525578	1.1202631	0.17582418	0.22563884	1.0	1156	tags=18%, list=8%, signal=19%	
GAUCHER_PBMC_YF_VAX_STAMARIL_UNKNOWN_AGE_3DY_DN	GAUCHER_PBMC_YF_VAX_STAMARIL_UNKNOWN_AGE_3DY_DN		84	0.3244459	1.1198372	0.21452145	0.22631627	1.0	1626	tags=18%, list=12%, signal=20%	
GSE42021_TCONV_PLN_VS_TREG_PRECURSORS_THYMUS_UP	GSE42021_TCONV_PLN_VS_TREG_PRECURSORS_THYMUS_UP		154	0.29348013	1.119821	0.15471698	0.22624116	1.0	1714	tags=19%, list=12%, signal=21%	
GSE17721_LPS_VS_POLYIC_4H_BMDC_DN	GSE17721_LPS_VS_POLYIC_4H_BMDC_DN		173	0.2909954	1.1195095	0.14919356	0.22673967	1.0	1591	tags=21%, list=11%, signal=23%	
GSE3920_UNTREATED_VS_IFNB_TREATED_ENDOTHELIAL_CELL_UP	GSE3920_UNTREATED_VS_IFNB_TREATED_ENDOTHELIAL_CELL_UP		170	0.29513708	1.1189659	0.1484375	0.22767779	1.0	1670	tags=20%, list=12%, signal=22%	
GSE11924_TH1_VS_TH2_CD4_TCELL_DN	GSE11924_TH1_VS_TH2_CD4_TCELL_DN		140	0.30227852	1.1187829	0.1969112	0.22792666	1.0	1839	tags=17%, list=13%, signal=20%	
GSE13738_RESTING_VS_BYSTANDER_ACTIVATED_CD4_TCELL_UP	GSE13738_RESTING_VS_BYSTANDER_ACTIVATED_CD4_TCELL_UP		114	0.30742395	1.1183565	0.1875	0.22866656	1.0	3023	tags=31%, list=21%, signal=39%	
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_42H_UP	GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_42H_UP		157	0.2964913	1.118011	0.16465864	0.22921924	1.0	1301	tags=15%, list=9%, signal=17%	
GSE13547_CTRL_VS_ANTI_IGM_STIM_BCELL_12H_DN	GSE13547_CTRL_VS_ANTI_IGM_STIM_BCELL_12H_DN		157	0.29407656	1.1173133	0.18045112	0.23042323	1.0	1664	tags=20%, list=12%, signal=22%	
GSE41176_WT_VS_TAK1_KO_ANTI_IGM_STIM_BCELL_24H_DN	GSE41176_WT_VS_TAK1_KO_ANTI_IGM_STIM_BCELL_24H_DN		160	0.29438224	1.1167612	0.17596567	0.23139365	1.0	2109	tags=27%, list=15%, signal=31%	
GSE43955_1H_VS_60H_ACT_CD4_TCELL_WITH_TGFB_IL6_UP	GSE43955_1H_VS_60H_ACT_CD4_TCELL_WITH_TGFB_IL6_UP		166	0.29395357	1.1166906	0.17370892	0.23144022	1.0	1323	tags=20%, list=9%, signal=22%	
GSE15139_GMCSF_TREATED_VS_UNTREATED_NEUTROPHILS_UP	GSE15139_GMCSF_TREATED_VS_UNTREATED_NEUTROPHILS_UP		173	0.29146454	1.1166706	0.17154811	0.23137985	1.0	1341	tags=19%, list=10%, signal=21%	
GSE32533_MIR17_KO_VS_MIR17_OVEREXPRESS_ACT_CD4_TCELL_DN	GSE32533_MIR17_KO_VS_MIR17_OVEREXPRESS_ACT_CD4_TCELL_DN		122	0.30556604	1.1155398	0.21014492	0.23341176	1.0	2661	tags=38%, list=19%, signal=46%	
GSE1925_3H_VS_24H_IFNG_STIM_MACROPHAGE_DN	GSE1925_3H_VS_24H_IFNG_STIM_MACROPHAGE_DN		142	0.29999307	1.1153331	0.17928287	0.23364402	1.0	831	tags=12%, list=6%, signal=13%	
GSE21678_WT_VS_FOXO1_FOXO3_KO_TREG_UP	GSE21678_WT_VS_FOXO1_FOXO3_KO_TREG_UP		150	0.29635867	1.1139908	0.17358491	0.23617908	1.0	1432	tags=18%, list=10%, signal=20%	
SCHERER_PBMC_APSV_WETVAX_AGE_18_40YO_5_TO_7DY_DN	SCHERER_PBMC_APSV_WETVAX_AGE_18_40YO_5_TO_7DY_DN		15	0.45363417	1.113098	0.3150358	0.23784114	1.0	3059	tags=33%, list=22%, signal=43%	
GSE8384_CTRL_VS_B_ABORTUS_4H_MAC_CELL_LINE_UP	GSE8384_CTRL_VS_B_ABORTUS_4H_MAC_CELL_LINE_UP		159	0.29526344	1.112978	0.18965517	0.23800711	1.0	1231	tags=18%, list=9%, signal=20%	
GSE6674_CPG_VS_PL2_3_STIM_BCELL_UP	GSE6674_CPG_VS_PL2_3_STIM_BCELL_UP		168	0.28958085	1.1123651	0.15283842	0.23906823	1.0	1941	tags=25%, list=14%, signal=29%	
GSE36078_UNTREATED_VS_AD5_INF_MOUSE_LUNG_DC_UP	GSE36078_UNTREATED_VS_AD5_INF_MOUSE_LUNG_DC_UP		83	0.32213515	1.1123182	0.22569445	0.23904343	1.0	1461	tags=18%, list=10%, signal=20%	
GSE17721_CTRL_VS_POLYIC_12H_BMDC_DN	GSE17721_CTRL_VS_POLYIC_12H_BMDC_DN		140	0.29771194	1.1120772	0.20216607	0.23938723	1.0	1373	tags=19%, list=10%, signal=20%	
GSE17721_LPS_VS_GARDIQUIMOD_6H_BMDC_UP	GSE17721_LPS_VS_GARDIQUIMOD_6H_BMDC_UP		155	0.29858798	1.1119255	0.15677966	0.23956782	1.0	1598	tags=21%, list=11%, signal=24%	
HOEK_NEUTROPHIL_2011_2012_TIV_ADULT_1DY_DN	HOEK_NEUTROPHIL_2011_2012_TIV_ADULT_1DY_DN		44	0.36083207	1.1119086	0.27659574	0.23949198	1.0	1652	tags=27%, list=12%, signal=31%	
GSE14308_TH1_VS_NATURAL_TREG_DN	GSE14308_TH1_VS_NATURAL_TREG_DN		159	0.2940724	1.1118547	0.18106996	0.23947646	1.0	1745	tags=16%, list=12%, signal=18%	
GSE17721_0.5H_VS_24H_POLYIC_BMDC_DN	GSE17721_0.5H_VS_24H_POLYIC_BMDC_DN		169	0.2916978	1.1118512	0.18584071	0.23937595	1.0	2117	tags=22%, list=15%, signal=26%	
